"x"
0
0
0
0
0
0
1.25852339264878
1.85325210179874
1.44875778724543
0.804749164119266
0
0
0
0
0
0
1.11109921897459
1.27000076555414
1.41477716910074
1.23201685556178
0
0
0
0
0
0
0
0.539268698367625
4.51888637284032
4.20124194230002
1.36303693391555
0
0
0
0
0
0
0
0
4.17420862637049
3.06232849492911
3.49330742335201
0
0
0
0
0
0
0
0
2.78544280635145
3.18443832125779
1.38677886115879
0.0527813159519316
0
0
0
0
0
0
0.183288641049452
1.72039184605421
1.83192238107829
1.78800039238983
0.919483730901724
0
0
0
0
0
0
0
2.20909353385289
2.05136484580408
1.68355072875473
0.680554678519824
0
0
0
0
0
0
0
2.21429190609056
1.63808549273156
1.1667959178511
0.316781856243058
0
0
0
0
0
0
0.879174874395631
1.38536062253734
1.12709636968398
1.70848722343495
0
0
0
0
0
0
0
1.87924764865669
2.83370578014013
2.21741973094328
3.19715696674971
1.47352131403001
0.150881273224347
0
0
0
0
0
2.04973358944131
1.48863789344964
2.54686797522264
1.78505288012906
0.0472281806700487
0
0
0
0
0
0
0
2.02851202304791
1.99241765521652
1.92984729611526
1.24281026781601
0
0
0
0
0
0
0
2.42150494065459
1.97433519400614
1.56301755344744
0.823589726020575
0
0
0
0
0
0
2.23089403900044
1.96939500147556
1.41382404832635
1.76148179428598
0.281587775257287
0
0
0
0
0
0
0.950756402505258
1.93359668679797
1.55644219739112
0.920626658412954
0
0
0
0
0
0
0
0
0.277009833092866
3.55702312495773
3.8849341142626
0.726712967393201
0
0
0
0
0
0
2.65185891882324
3.40811459565616
3.0822880727461
2.5851216535249
1.09655722788333
0
0
0
0
0
0
0.99623478496983
3.21069818377499
2.63805327552912
2.54203564882719
1.03689009985446
0
0
0
0
0
0
1.41401557938887
2.4994562841881
2.35644530186985
1.76185760751459
0.516059940486044
0
0
0
0
0
0
1.13410372160121
2.68580438042519
1.32159238442676
1.65504700051851
1.0475448086888
0
0
0
0
0
0
0.00791917901747137
1.64134380915717
1.47915847641137
0.893466699658557
0.467263751600877
0
0
0
0
0
0
1.28443871016957
2.15101778718474
1.42775003356439
1.24648940179553
0.721253947601909
0
0
0
0
0
0
0
3.9692566410109
3.01583541987624
2.24660188533603
0
0
0
0
0
0
0
0.933789238330287
2.71585907589718
2.29972536246757
2.2442821062426
0
0
0
0
0
0
0
2.82468324047847
1.01351931589033
1.93900147677252
2.16420779860998
0.0268051655724876
0
0
0
0
0
0
0.701613187643885
2.30501702534134
1.53294141458421
1.04904769360051
0.337658616781045
0
0
0
0
0
0
0.92388116630088
2.56816088914686
2.0479462289137
1.7391063595693
0.347579913829679
0.0229508768903004
0
0
0
0
0
0.379611701648685
1.50752109753958
1.08330073032512
1.47015540498615
0.609707743989269
0
0
0
0
0
0
0
3.63027245943191
3.10506421991456
2.84776481038948
1.90291568608623
0
0
0
0
0
0
1.84046414029253
2.76083529562791
3.08284633773638
2.61549243668445
1.12481916539196
0
0
0
0
0
0
0.405144592921293
0.927058273375881
2.54185727428741
2.27875311648615
0
0
0
0
0
0
0
0
3.03533784011148
1.9431097029748
2.51747971766238
0.559680090070681
0
0
0
0
0
0
0
2.4371415763023
2.0910128416779
