"MeanMaxTemp","MeanMinTemp","monthlyrainfall","monthlymeansolar","frostdays"
1.17768372258771,0.671333273439799,0.280275567564008,0.635678413261864,-0.611295311218725
0.603229324431933,0.467786561837917,0.158975909577155,-0.251754078893048,-0.523566817342034
-0.251654173316224,0.117077049632271,0.252755145333875,-0.70525200379243,0.0508327496472897
-0.497135346340791,-0.22327681993628,-0.537763738173799,-1.31908004314001,0.615817725008944
-0.726139882834801,-1.16642771297127,-1.24141528697155,-1.22538383852687,1.17410125982963
-1.93726507477097,-1.68539987583807,-1.45354464900481,-0.965353522579509,1.57100411428343
-0.612861313603771,-1.00774233580203,-1.47729672542949,-0.167754195779787,1.1244682589325
0.213143447268713,-0.242300185058501,0.0764950371021808,0.220501074439813,0.638369974227429
0.51912455500827,0.54372412689385,-0.244128154237994,0.996737477952867,-0.806891120222563
1.21259048907956,1.05001400400456,1.56363916425111,1.69131116225876,-0.992644881642653
1.05217287980589,0.906469409574824,1.14101366375826,1.17214861040674,-1.03178576877762
1.06215928280008,0.93556041314498,-0.899328197145005,1.09899525428616,-0.62474033913228
0.664801178029165,0.86782792702887,1.8210878894283,-0.204890325063691,-1.09688991324098
-0.0238988697848372,0.195696159341851,-1.24066630832496,-0.653109106516324,0.00841605637945885
-0.744521657024448,-0.734395775862525,1.43640705972229,-1.31526869754575,0.66671578581092
-1.36455418146822,-1.44353152249459,-0.950779347815561,-1.40783223271938,1.21070691922486
-0.973847022170975,-1.2984889951046,-1.47729672542949,-0.839181294750131,1.32977679181047
-1.20620256115846,-1.57376566438823,-1.33618945049099,-0.13179263986157,1.68570768777909
0.0615607972873282,-0.314567647053875,-0.751431145203058,0.560134295531183,0.667701345054738
0.54630097364558,0.706931052655366,1.00386805353232,0.931033665173339,-0.741564404053732
0.307312622535974,0.781037078349861,0.0441933329932391,1.26399909623624,-0.5424425352588
1.54673735606054,1.34017596323325,-0.796710336917816,1.24072066187837,-0.954302549746005
1.55437165267545,1.56217704235596,1.49983775392186,0.547138031997879,-1.14204447484002
0.570165901773225,0.596170094098588,1.17720148989219,-0.160900427115099,-0.743219789663503
-0.183934509455311,-0.140040388158509,-0.161631930683376,-1.0768888411694,0.285221324531774
-0.679981640922701,-0.733530724135381,0.167343068183669,-1.43740686886413,0.882497701562585
-1.22154196013783,-1.57683994798899,-1.47729672542949,-1.3652829032862,1.57142700231488
-1.18251890032122,-1.40497535739121,-1.01958969794596,-1.02323378972532,1.04719747240994
-0.100602340216559,-0.87137207387951,0.306907748754117,-0.410754947185019,0.898501104375275
-0.55357739628789,-0.839635133495442,-0.230155623511903,0.656598291903792,0.472810835962253
-0.168210074744439,0.231417762156957,-0.699232979191572,0.787731161179961,-0.712648411217357
0.899989596933161,1.21758657878331,0.988993844329137,1.28204170372367,-1.15578976097724
1.33986891800398,1.18365936332037,0.287215088114546,1.28935960627201,-1.24328911826323
0.524774536399974,1.14553817739539,0.0382762472688442,0.710603870350475,-0.734327410586943
0.604568816892699,0.481397028061877,0.0122381678945891,-0.155315648207875,-0.557401893824015
0.792254896555601,0.236417956513197,-1.47729672542949,-0.390873465486313,-0.169086304244238
-1.25224824419309,-0.771550964529533,-0.330843040428673,-1.25685167411782,0.755963903771012
-2.25544904001899,-1.74837671636731,-0.413521085428416,-1.43740686886413,1.3893369288821
-2.02444495393996,-1.859880089533,-0.608006811441311,-1.16729274031785,1.16546984633284
-1.13168055386652,-1.08124103091061,-1.12016385108801,-0.603573180672481,1.20166552451012
-0.536253231447541,-1.08435984801472,-1.47729672542949,0.818610433830474,0.913773259065487
1.01648490036862,0.904363828251772,0.164136539893156,1.2218239877857,-1.12723850347495
0.88269995891811,0.590499509978466,-0.679523464673117,1.30131797373457,-0.61679305128716
1.02063866943337,1.15859180955913,0.373013497073467,1.3594898945725,-0.84868670900108
1.62908803877019,1.61622547527311,1.70609274074481,0.532560244563454,-1.3565659544588
0.174211661988089,0.804859544722013,1.28341162785395,-0.0930706116351092,-0.801953402113712
-0.329871034322252,0.159486085975803,0.582178976773859,-1.0808837849645,-0.313948813001612
-1.3185990259264,-1.04987208818927,-0.181859628064782,-1.2315959337486,1.08802873983023
-2.057753799586,-1.82810344204956,-0.732668386350982,-1.43740686886413,1.36489888866384
-1.34453478516807,-1.34432073127575,-1.47729672542949,-1.08537840803389,1.44645892519146
-1.09328402715331,-1.43548551581104,-0.601954317002702,-0.276144836920915,1.73772871980439
-0.15926444348245,-0.728602177366512,0.0612084510087646,0.426701315298659,0.84335574461749
0.628194975576918,0.319795403651698,0.0742896901872734,1.02440690623052,-0.888026864319301
1.06654226261519,0.994527270643119,0.344513138086498,1.58096757622329,-1.03190610151211
1.35027796243437,1.22137711181036,1.68080441809731,0.785529337027426,-1.00247565249592
1.03604427863839,0.998725587927147,0.99599125105155,0.578794237404192,-1.05964459227332
1.02561832284092,1.30863132923253,-0.77634089551112,0.00854872994256473,-0.820535326921552
-0.511046271518243,-0.463838198886701,0.0681259149721743,-0.883381875155956,0.0320760451492795
-0.852734134014451,-0.306526251541712,-0.425704832035667,-1.1803640326028,0.784228861963048
-1.5295643710387,-1.49504663687045,-1.00060071538646,-1.05563212896926,1.45621302893751
-0.739829523036236,-1.30606617189993,-1.28600826200197,-0.894274884316846,1.27795063669827
-1.00405976525046,-1.38258482884496,-1.47729672542949,0.0143851733684541,1.51768755643548
-0.794386839674549,-0.752351390997404,0.312211455971321,0.559027212674361,0.280870575498427
1.13321554854941,1.07988922034516,1.5530861165506,0.916294037851731,-1.29103917609686
