"MeanMaxTemp","MeanMinTemp","Monthlyrainfall","monthlymeansolar","frostdays","latitude","nTrees","iAsw","maxAsw","startAge","endAge","wfI","wrI","wsI"
-2.14238621875598,-2.24791757378651,-1.4042892000423,-1.44028722851546,1.83799633056385,1.29953126089638,1.48468072448746,0.237167987131744,0.372058845491203,0.670877491636494,0.670877491636494,1.06478871291311,-0.382259811933842,-0.0384570057097234
-1.7805999294373,-1.91478705445,-1.27442838433268,-1.22042172605429,1.66381306527843,1.29953126089638,1.48468072448746,0.237167987131744,0.372058845491203,0.670877491636494,0.670877491636494,1.06478871291311,-0.382259811933842,-0.0384570057097234
-1.09614161047289,-1.24662912638842,-1.28737706898048,-0.473830188243954,1.66381306527843,1.29953126089638,1.48468072448746,0.237167987131744,0.372058845491203,0.670877491636494,0.670877491636494,1.06478871291311,-0.382259811933842,-0.0384570057097234
-0.113722802798807,-0.629531041040309,-1.36802976661822,0.878404328774612,0.792896738851335,1.29953126089638,1.48468072448746,0.237167987131744,0.372058845491203,0.670877491636494,0.670877491636494,1.06478871291311,-0.382259811933842,-0.0384570057097234
0.340927879044456,0.170944273056975,-0.666323249477442,0.705792123702433,-0.426386118146599,1.29953126089638,1.48468072448746,0.237167987131744,0.372058845491203,0.670877491636494,0.670877491636494,1.06478871291311,-0.382259811933842,-0.0384570057097234
0.651353616727276,0.699607294279914,0.434237035328221,0.805758379682287,-0.861844281360147,1.29953126089638,1.48468072448746,0.237167987131744,0.372058845491203,0.670877491636494,0.670877491636494,1.06478871291311,-0.382259811933842,-0.0384570057097234
1.10032359923551,1.32751534915649,0.24564746818957,0.717576741278773,-0.861844281360147,1.29953126089638,1.48468072448746,0.237167987131744,0.372058845491203,0.670877491636494,0.670877491636494,1.06478871291311,-0.382259811933842,-0.0384570057097234
1.03672869874639,1.22675592010239,-0.767014465114058,0.335721390049267,-0.861844281360147,1.29953126089638,1.48468072448746,0.237167987131744,0.372058845491203,0.670877491636494,0.670877491636494,1.06478871291311,-0.382259811933842,-0.0384570057097234
0.351540938771752,0.68416377134912,-0.0424179145826556,-0.613809997351742,-0.861844281360147,1.29953126089638,1.48468072448746,0.237167987131744,0.372058845491203,0.670877491636494,0.670877491636494,1.06478871291311,-0.382259811933842,-0.0384570057097234
-0.532070700130575,-0.293404113339287,-0.751401249690367,-1.00974563722362,0.0961636777096584,1.29953126089638,1.48468072448746,0.237167987131744,0.372058845491203,0.670877491636494,0.670877491636494,1.06478871291311,-0.382259811933842,-0.0384570057097234
-1.32095069647359,-1.13499087660512,-1.10760694288954,-1.39346463962945,0.879988371494044,1.29953126089638,1.48468072448746,0.237167987131744,0.372058845491203,0.670877491636494,0.670877491636494,1.06478871291311,-0.382259811933842,-0.0384570057097234
-1.38034905683201,-1.26758240045377,-0.858605762779181,-1.49246793717252,1.57672143263572,1.29953126089638,1.48468072448746,0.237167987131744,0.372058845491203,0.670877491636494,0.670877491636494,1.06478871291311,-0.382259811933842,-0.0384570057097234
-1.39854287350738,-1.58239789543954,0.0752733190452247,-1.12094456759857,1.83799633056385,-0.377067795824212,0.169317971407146,-1.46236530374818,-1.46735235398192,-1.11812915272749,-1.11812915272749,-1.52751062205997,-1.38969570931457,-0.815618966428532
-0.997554405961583,-1.14474635666474,0.695999915470517,-0.775217036054687,1.14126326942217,-0.377067795824212,0.169317971407146,-1.46236530374818,-1.46735235398192,-1.11812915272749,-1.11812915272749,-1.52751062205997,-1.38969570931457,-0.815618966428532
-0.480506252273353,-0.72588564832525,0.641758794821947,-0.18674127623379,0.531621840923206,-0.377067795824212,0.169317971407146,-1.46236530374818,-1.46735235398192,-1.11812915272749,-1.11812915272749,-1.52751062205997,-1.38969570931457,-0.815618966428532
0.388162671460897,0.132039868988436,-0.128134778899744,0.581188028453092,-0.774752648717437,-0.377067795824212,0.169317971407146,-1.46236530374818,-1.46735235398192,-1.11812915272749,-1.11812915272749,-1.52751062205997,-1.38969570931457,-0.815618966428532
0.723248402851098,0.355750164221099,-0.014681863231189,0.612838414472353,-0.861844281360147,-0.377067795824212,0.169317971407146,-1.46236530374818,-1.46735235398192,-1.11812915272749,-1.11812915272749,-1.52751062205997,-1.38969570931457,-0.815618966428532
1.2287722231565,0.948550727038092,1.14368783197556,0.849020868347753,-0.861844281360147,-0.377067795824212,0.169317971407146,-1.46236530374818,-1.46735235398192,-1.11812915272749,-1.11812915272749,-1.52751062205997,-1.38969570931457,-0.815618966428532
1.51576438060004,1.25207363205956,0.956079934070139,0.901143778642134,-0.861844281360147,-0.377067795824212,0.169317971407146,-1.46236530374818,-1.46735235398192,-1.11812915272749,-1.11812915272749,-1.52751062205997,-1.38969570931457,-0.815618966428532
1.82681187944905,1.47089135434874,0.249278086147375,0.872062198441038,-0.861844281360147,-0.377067795824212,0.169317971407146,-1.46236530374818,-1.46735235398192,-1.11812915272749,-1.11812915272749,-1.52751062205997,-1.38969570931457,-0.815618966428532
1.06621881694958,0.719052793252574,-0.176111914917253,0.272502031052593,-0.861844281360147,-0.377067795824212,0.169317971407146,-1.46236530374818,-1.46735235398192,-1.11812915272749,-1.11812915272749,-1.52751062205997,-1.38969570931457,-0.815618966428532
0.395717973757196,0.341286446839017,0.105299931940885,-0.507008734272756,-0.687661016074728,-0.377067795824212,0.169317971407146,-1.46236530374818,-1.46735235398192,-1.11812915272749,-1.11812915272749,-1.52751062205997,-1.38969570931457,-0.815618966428532
