,train_RMSE,train_MAE,test_RMSE,test_mae
0,0.02676698938012123,0.07499326765537262,0.4494948387145996,0.43966054916381836
1,0.02884683944284916,0.08234146237373352,0.7769564986228943,0.5714829564094543
2,0.049469396471977234,0.10625945031642914,0.6371367573738098,0.455146461725235
