,train_RMSE,train_MAE,test_RMSE,test_mae
0,0.2445622831583023,0.3154091238975525,2.157122850418091,0.8709244728088379
1,0.1939813196659088,0.18956716358661652,2.828157663345337,0.9422318935394287
2,0.21596387028694153,0.23017552495002747,2.375760793685913,0.9978615641593933
